🕘️更新时间,#genre#
IPTV足球,http://221.222.176.205:8889/rtp/239.3.1.89:4120
动漫秀场,http://58.37.164.52:4000/rtp/233.18.204.46:5140
动漫秀场,http://58.37.164.52:4000/rtp/233.18.204.54:5140
动漫秀场,http://182.135.66.163:1888/rtp/239.94.1.171:5140
动漫秀场,http://182.135.66.163:18888/rtp/239.94.1.171:5140
动漫秀场,http://101.81.76.108:4022/rtp/233.18.204.54:5140
动漫秀场,http://101.81.76.108:4022/rtp/233.18.204.46:5140
金鹰纪实,http://112.115.49.181:4915/rtp/239.200.201.126:8840
金鹰纪实,http://182.135.66.163:1888/rtp/239.94.2.223:5140
金鹰纪实,http://60.30.67.45:8834/rtp/225.1.1.124:5002
金鹰纪实,http://182.135.66.163:18888/rtp/239.94.2.223:5140
金鹰纪实,http://60.30.67.44:8834/rtp/225.1.1.124:5002
金鹰纪实,http://175.0.71.111:8888/udp/239.76.253.110:9000
金鹰纪实,http://175.0.71.111:8888/udp/239.76.246.110:1234
金鹰纪实,http://118.254.148.47:4022/udp/239.76.246.110:1234
金鹰纪实,http://118.254.148.47:4022/udp/239.76.253.110:9000
金鹰卡通,http://183.203.166.28:9003/hls/10014/index.m3u8
金鹰卡通,http://221.222.176.205:8888/rtp/239.3.1.51:9252
金鹰卡通,http://221.222.176.205:8889/rtp/239.3.1.51:9252
金鹰卡通,http://124.165.232.26:8083/rtp/226.0.2.172:9288
金鹰卡通,http://58.37.164.52:4000/rtp/233.18.204.113:5140
金鹰卡通,http://175.0.71.111:8888/udp/239.76.253.107:9000
金鹰卡通,http://124.165.232.26:8082/rtp/226.0.2.172:9288
金鹰卡通,http://112.115.49.181:4915/rtp/239.200.200.65:8328
金鹰卡通,http://221.225.239.69:8800/rtp/239.49.8.33:8000
金鹰卡通,http://175.0.71.111:8888/udp/239.76.246.107:1234
北京卡酷少儿,http://221.222.176.205:8888/rtp/239.3.1.189:8000
北京卡酷少儿,http://221.222.176.205:8889/rtp/239.3.1.189:8000
北京卡酷少儿,http://112.115.49.181:4915/rtp/239.200.200.64:8324
北京卡酷少儿,http://58.37.164.52:4000/rtp/233.18.204.109:5140
北京卡酷少儿,http://101.81.76.108:4022/rtp/233.18.204.109:5140
北京卡酷少儿,http://183.220.107.138:4022/rtp/239.11.0.129:5140
北京卡酷少儿,http://182.135.66.163:1888/rtp/239.94.2.230:5140
北京卡酷少儿,http://182.135.66.163:18888/rtp/239.94.2.230:5140
北京卡酷少儿,http://223.86.170.98:4500/rtp/239.11.0.129:5140
北京卡酷少儿,http://60.30.67.45:8834/rtp/225.1.1.58:5002
嘉佳卡通,http://221.222.176.205:8889/rtp/239.3.1.147:9268
嘉佳卡通,http://221.222.176.205:8888/rtp/239.3.1.147:9268
嘉佳卡通,http://121.10.7.16:4000/udp/239.77.0.179:5146
嘉佳卡通,http://223.86.170.98:4500/rtp/239.11.0.203:5140
嘉佳卡通,http://182.135.66.163:1888/rtp/239.94.2.226:5140
嘉佳卡通,http://182.135.66.163:18888/rtp/239.94.2.226:5140
嘉佳卡通,http://183.220.107.138:4022/rtp/239.11.0.203:5140
嘉佳卡通,http://119.131.25.143:9003/udp/239.77.0.179:5146
优漫卡通,http://221.225.239.69:8800/rtp/239.49.8.119:8000
优漫卡通,http://106.111.244.12:58099/rtp/239.49.8.119:8000
优漫卡通,http://183.220.107.138:4022/rtp/239.11.0.63:5140
优漫卡通,http://182.135.66.163:1888/rtp/239.94.2.232:5140
优漫卡通,http://182.135.66.163:18888/rtp/239.94.2.232:5140
优漫卡通,http://223.86.170.98:4500/rtp/239.11.0.63:5140
宝宝动画,http://182.135.66.163:1888/rtp/239.94.1.32:5140
宝宝动画,http://182.135.66.163:18888/rtp/239.94.1.32:5140

☘️央视频道,#genre#
CCTV-1,http://125.109.24.55:21318/udp/233.50.200.130:5140
CCTV-1,http://221.222.176.205:8889/rtp/239.3.1.129:8008
CCTV-1,http://106.111.244.12:58099/rtp/239.49.0.207:8000
CCTV-1,http://221.222.176.205:8888/rtp/239.3.1.129:8008
CCTV-1,http://221.225.239.69:8800/rtp/239.49.8.19:9614
CCTV-1,http://106.111.244.12:58099/rtp/239.49.8.19:9614
CCTV-1,http://182.135.66.163:18888/rtp/239.94.0.31:5140
CCTV-1,http://221.225.239.69:8800/rtp/239.49.0.207:8000
CCTV-1,http://182.135.66.163:1888/rtp/239.94.2.69:5140
CCTV-1,http://182.135.66.163:18888/rtp/239.94.2.69:5140
CCTV-2,http://121.10.7.16:4000/udp/239.77.1.158:5146
CCTV-2,http://58.37.164.52:4000/rtp/233.18.204.68:5140
CCTV-2,http://221.222.176.205:8888/rtp/239.3.1.60:8084
CCTV-2,http://106.111.244.12:58099/rtp/239.49.8.50:9802
CCTV-2,http://106.111.244.12:58099/rtp/239.49.8.130:6000
CCTV-2,http://182.135.66.163:18888/rtp/239.94.0.2:5140
CCTV-2,http://125.109.24.55:21318/udp/233.50.200.25:5140
CCTV-2,http://182.135.66.163:18888/rtp/239.94.2.35:5140
CCTV-2,http://221.225.239.69:8800/rtp/239.49.8.50:9802
CCTV-2,http://183.203.166.28:9003/hls/2/index.m3u8
CCTV-3,http://125.109.24.55:21318/udp/233.50.201.196:5140
CCTV-3,http://223.86.170.98:4500/rtp/239.11.0.101:5140
CCTV-3,http://183.203.166.28:9003/hls/3/index.m3u8
CCTV-3,http://115.207.182.178:8889/udp/233.50.201.196:5140
CCTV-3,http://101.81.76.108:4022/rtp/233.18.204.22:5140
CCTV-3,http://101.81.76.108:4022/rtp/233.18.204.69:5140
CCTV-3,http://121.10.7.16:4000/udp/239.77.0.169:5146
CCTV-3,http://221.222.176.205:8889/rtp/239.3.1.172:8001
CCTV-3,http://112.115.49.181:4915/udp/239.200.200.18:9008
CCTV-3,http://182.135.66.163:18888/rtp/239.94.0.32:5140
CCTV-4,http://121.10.7.16:4000/udp/239.77.1.163:5146
CCTV-4,http://182.135.66.163:1888/rtp/239.94.0.4:5140
CCTV-4,http://183.203.166.28:9003/hls/10002/index.m3u8
CCTV-4,http://183.203.166.28:9003/hls/4/index.m3u8
CCTV-4,http://125.109.24.55:21318/udp/233.50.200.101:5140
CCTV-4,http://101.81.76.108:4022/rtp/233.18.204.70:5140
CCTV-4,http://124.165.232.26:8083/rtp/226.0.2.156:9160
CCTV-4,http://60.30.67.44:8834/rtp/225.1.1.150:5002
CCTV-4,http://223.86.170.98:4500/rtp/239.11.0.109:5140
CCTV-4,http://182.135.66.163:18888/rtp/239.94.0.4:5140
CCTV-4美洲,http://221.222.176.205:8889/rtp/239.3.1.214:4220
CCTV-4美洲,http://221.222.176.205:8888/rtp/239.3.1.214:4220
CCTV-4美洲,http://112.115.49.181:4915/rtp/239.200.201.181:4220
CCTV-4美洲,http://175.0.71.111:8888/udp/239.76.253.96:9000
CCTV-4美洲,http://175.0.71.111:8888/udp/239.76.246.96:1234
CCTV-4美洲,http://118.254.148.47:4022/udp/239.76.246.96:1234
CCTV-4美洲,http://118.254.148.47:4022/udp/239.76.253.96:9000
CCTV-4欧洲,http://112.115.49.181:4915/rtp/239.200.201.180:4220
CCTV-4欧洲,http://175.0.71.111:8888/udp/239.76.246.95:1234
CCTV-4欧洲,http://175.0.71.111:8888/udp/239.76.253.95:9000
CCTV-4欧洲,http://221.222.176.205:8889/rtp/239.3.1.213:4220
CCTV-4欧洲,http://221.222.176.205:8888/rtp/239.3.1.213:4220
CCTV-4欧洲,http://118.254.148.47:4022/udp/239.76.253.95:9000
CCTV-4欧洲,http://118.254.148.47:4022/udp/239.76.246.95:1234
CCTV-5,http://125.109.24.55:21318/udp/233.50.201.197:5140
CCTV-5,http://106.111.244.12:58099/rtp/239.49.0.206:8000
CCTV-5,http://221.222.176.205:8889/rtp/239.3.1.173:8001
CCTV-5,http://58.37.164.52:4000/rtp/233.18.204.71:5140
CCTV-5,http://112.115.49.181:4915/udp/239.200.200.20:9016
CCTV-5,http://182.135.66.163:18888/rtp/239.94.2.30:5140
CCTV-5,http://60.30.67.45:8834/rtp/225.1.1.160:5002
CCTV-5,http://60.30.67.44:8834/rtp/225.1.1.160:5002
CCTV-5,http://101.81.76.108:4022/rtp/233.18.204.71:5140
CCTV-5,http://106.111.244.12:58099/rtp/239.49.1.5:6000
CCTV-5+,http://121.10.7.16:4000/udp/239.77.1.31:5146
CCTV-5+,http://58.37.164.52:4000/rtp/233.18.204.67:5140
CCTV-5+,http://121.10.7.16:4000/udp/239.77.0.87:5146
CCTV-5+,http://221.222.176.205:8888/rtp/239.3.1.130:8004
CCTV-5+,http://221.222.176.205:8889/rtp/239.3.1.130:8004
CCTV-5+,http://182.135.66.163:1888/rtp/239.94.0.19:5140
CCTV-5+,http://112.115.49.181:4915/rtp/239.200.200.9:8004
CCTV-5+,http://182.135.66.163:18888/rtp/239.94.0.19:5140
CCTV-5+,http://60.30.67.45:8834/rtp/225.1.1.121:5002
CCTV-5+,http://60.30.67.44:8834/rtp/225.1.1.121:5002
CCTV-6,http://125.109.24.55:21318/udp/233.50.201.198:5140
CCTV-6,http://58.37.164.52:4000/rtp/233.18.204.72:5140
CCTV-6,http://121.10.7.16:4000/udp/239.77.0.171:5146
CCTV-6,http://223.86.170.98:4500/rtp/239.11.0.102:5140
CCTV-6,http://183.220.107.138:4022/rtp/239.11.0.102:5140
CCTV-6,http://221.222.176.205:8889/rtp/239.3.1.174:8001
CCTV-6,http://221.222.176.205:8888/rtp/239.3.1.174:8001
CCTV-6,http://221.225.239.69:8800/rtp/239.49.8.76:8000
CCTV-6,http://221.225.239.69:8800/rtp/239.49.1.6:6000
CCTV-6,http://58.37.164.52:4000/rtp/233.18.204.25:5140
CCTV-7,http://121.10.7.16:4000/udp/239.77.0.138:5146
CCTV-7,http://223.86.170.98:4500/rtp/239.11.0.110:5140
CCTV-7,http://221.222.176.205:8889/rtp/239.3.1.61:8104
CCTV-7,http://182.135.66.163:18888/rtp/239.94.0.7:5140
CCTV-7,http://106.111.244.12:58099/rtp/239.49.0.126:8000
CCTV-7,http://182.135.66.163:1888/rtp/239.94.0.7:5140
CCTV-7,http://221.225.239.69:8800/rtp/239.49.0.126:8000
CCTV-7,http://112.115.49.181:4915/udp/239.200.200.105:8104
CCTV-7,http://125.109.24.55:21318/udp/233.50.200.24:5140
CCTV-7,http://101.81.76.108:4022/rtp/233.18.204.73:5140
CCTV-8,http://58.37.164.52:4000/rtp/233.18.204.74:5140
CCTV-8,http://125.109.24.55:21318/udp/233.50.201.199:5140
CCTV-8,http://58.37.164.52:4000/rtp/233.18.204.27:5140
CCTV-8,http://223.86.170.98:4500/rtp/239.11.0.103:5140
CCTV-8,http://115.207.182.178:8889/udp/233.50.201.199:5140
CCTV-8,http://60.30.67.45:8834/rtp/225.1.1.196:5002
CCTV-8,http://101.81.76.108:4022/rtp/233.18.204.74:5140
CCTV-8,http://221.225.239.69:8800/rtp/239.49.8.77:8000
CCTV-8,http://221.225.239.69:8800/rtp/239.49.1.8:6000
CCTV-8,http://183.203.166.28:9003/hls/9/index.m3u8
CCTV-9,http://58.37.164.52:4000/rtp/233.18.204.75:5140
CCTV-9,http://223.86.170.98:4500/rtp/239.11.0.111:5140
CCTV-9,http://125.109.24.55:21318/udp/233.50.201.121:5140
CCTV-9,http://58.37.164.52:4000/rtp/233.18.204.40:5140
CCTV-9,http://221.225.239.69:8800/rtp/239.49.8.53:9814
CCTV-9,http://106.111.244.12:58099/rtp/239.49.8.53:9814
CCTV-9,http://121.10.7.16:4000/udp/239.77.0.135:5146
CCTV-9,http://221.222.176.205:8888/rtp/239.3.1.62:8112
CCTV-9,http://124.165.232.26:8082/rtp/226.0.2.161:9200
CCTV-9,http://183.203.166.28:9003/hls/10/index.m3u8
CCTV-10,http://121.10.7.16:4000/udp/239.77.0.134:5146
CCTV-10,http://221.225.239.69:8800/rtp/239.49.8.134:6000
CCTV-10,http://221.225.239.69:8800/rtp/239.49.8.54:9818
CCTV-10,http://182.135.66.163:18888/rtp/239.94.2.31:5140
CCTV-10,http://106.111.244.12:58099/rtp/239.49.8.134:6000
CCTV-10,http://182.135.66.163:18888/rtp/239.94.0.10:5140
CCTV-10,http://182.135.66.163:1888/rtp/239.94.0.10:5140
CCTV-10,http://182.135.66.163:1888/rtp/239.94.2.31:5140
CCTV-10,http://106.111.244.12:58099/rtp/239.49.1.10:6000
CCTV-10,http://223.86.170.98:4500/rtp/239.11.0.112:5140
CCTV-11,http://223.86.170.98:4500/rtp/239.11.0.22:5140
CCTV-11,http://106.111.244.12:58099/rtp/239.49.0.127:8000
CCTV-11,http://112.115.49.181:4915/rtp/239.200.201.125:8480
CCTV-11,http://58.37.164.52:4000/rtp/233.18.204.77:5140
CCTV-11,http://58.37.164.52:4000/rtp/233.18.204.30:5140
CCTV-11,http://106.111.244.12:58099/rtp/239.49.1.11:6000
CCTV-11,http://221.225.239.69:8800/rtp/239.49.0.127:8000
CCTV-11,http://101.81.76.108:4022/rtp/233.18.204.30:5140
CCTV-11,http://121.10.7.16:4000/udp/239.77.1.238:5146
CCTV-11,http://221.225.239.69:8800/rtp/239.49.1.11:6000
CCTV-12,http://223.86.170.98:4500/rtp/239.11.0.113:5140
CCTV-12,http://125.109.24.55:21318/udp/233.50.201.123:5140
CCTV-12,http://182.135.66.163:18888/rtp/239.94.0.12:5140
CCTV-12,http://182.135.66.163:1888/rtp/239.94.0.12:5140
CCTV-12,http://106.111.244.12:58099/rtp/239.49.8.55:9822
CCTV-12,http://60.30.67.44:8834/rtp/225.1.1.142:5002
CCTV-12,http://183.203.166.28:9003/hls/13/index.m3u8
CCTV-12,http://101.81.76.108:4022/rtp/233.18.204.31:5140
CCTV-12,http://106.111.244.12:58099/rtp/239.49.8.135:6000
CCTV-12,http://221.225.239.69:8800/rtp/239.49.8.135:6000
CCTV-13,http://125.109.24.55:21318/udp/233.50.201.246:5140
CCTV-13,http://112.115.49.181:4915/udp/239.200.201.170:8620
CCTV-13,http://182.135.66.163:1888/rtp/239.94.0.13:5140
CCTV-13,http://221.225.239.69:8800/rtp/239.49.8.109:8000
CCTV-13,http://221.225.239.69:8800/rtp/239.49.0.196:8000
CCTV-13,http://182.135.66.163:1888/rtp/239.94.0.37:5140
CCTV-13,http://60.30.67.44:8834/rtp/225.1.2.193:5002
CCTV-13,http://60.30.67.45:8834/rtp/225.1.2.193:5002
CCTV-13,http://182.135.66.163:18888/rtp/239.94.0.13:5140
CCTV-13,http://115.207.182.178:8889/udp/233.50.201.246:5140
CCTV-14,http://58.37.164.52:4000/rtp/233.18.204.80:5140
CCTV-14,http://221.222.176.205:8888/rtp/239.3.1.65:8132
CCTV-14,http://223.86.170.98:4500/rtp/239.11.0.114:5140
CCTV-14,http://221.225.239.69:8800/rtp/239.49.8.56:9826
CCTV-14,http://221.222.176.205:8889/rtp/239.3.1.65:8132
CCTV-14,http://221.225.239.69:8800/rtp/239.49.8.136:6000
CCTV-14,http://112.115.49.181:4915/udp/239.200.200.109:8132
CCTV-14,http://221.225.239.69:8800/rtp/239.49.1.14:6000
CCTV-14,http://58.37.164.52:4000/rtp/233.18.204.33:5140
CCTV-14,http://101.81.76.108:4022/rtp/233.18.204.33:5140
CCTV-15,http://121.10.7.16:4000/udp/239.77.1.239:5146
CCTV-15,http://106.111.244.12:58099/rtp/239.49.0.128:8000
CCTV-15,http://221.222.176.205:8888/rtp/239.3.1.153:8136
CCTV-15,http://58.37.164.52:4000/rtp/233.18.204.81:5140
CCTV-15,http://182.135.66.163:1888/rtp/239.94.0.38:5140
CCTV-15,http://182.135.66.163:18888/rtp/239.94.0.38:5140
CCTV-15,http://183.220.107.138:4022/rtp/239.11.0.26:5140
CCTV-15,http://58.37.164.52:4000/rtp/233.18.204.34:5140
CCTV-15,http://106.111.244.12:58099/rtp/239.49.1.15:6000
CCTV-15,http://223.86.170.98:4500/rtp/239.11.0.26:5140
CCTV-16,http://125.109.24.55:21318/udp/233.50.201.63:5140
CCTV-16,http://58.37.164.52:4000/rtp/233.18.204.82:5140
CCTV-16,http://106.111.244.12:58099/rtp/239.49.0.109:8000
CCTV-16,http://112.115.49.181:4915/rtp/239.200.200.193:8776
CCTV-16,http://101.81.76.108:4022/rtp/233.18.204.82:5140
CCTV-16,http://183.203.166.28:9003/hls/10005/index.m3u8
CCTV-16,http://183.203.166.28:9003/hls/10001/index.m3u8
CCTV-16,http://183.203.166.28:9003/hls/10003/index.m3u8
CCTV-16,http://221.222.176.205:8888/rtp/239.3.1.184:8001
CCTV-16,http://106.111.244.12:58099/rtp/239.49.8.31:8000
CCTV-17,http://223.86.170.98:4500/rtp/239.11.0.107:5140
CCTV-17,http://182.135.66.163:18888/rtp/239.94.0.17:5140
CCTV-17,http://112.115.49.181:4915/rtp/239.200.201.128:8504
CCTV-17,http://183.203.166.28:9003/hls/10006/index.m3u8
CCTV-17,http://60.30.67.45:8834/rtp/225.1.2.52:5002
CCTV-17,http://60.30.67.44:8834/rtp/225.1.2.52:5002
CCTV-17,http://221.225.239.69:8800/rtp/239.49.8.132:6000
CCTV-17,http://106.111.244.12:58099/rtp/239.49.8.52:9810
CCTV-17,http://58.37.164.52:4000/rtp/233.18.204.83:5140
CCTV-17,http://221.225.239.69:8800/rtp/239.49.8.52:9810
CCTV-4K,http://58.37.164.52:4000/rtp/233.18.204.188:5140
CCTV-4K,http://112.115.49.181:4915/rtp/239.200.200.202:8784
CCTV-4K,http://101.81.76.108:4022/rtp/233.18.204.204:5140
CCTV-4K,http://182.135.66.163:18888/rtp/239.94.0.20:5140
CCTV-4K,http://182.135.66.163:1888/rtp/239.94.0.20:5140
CCTV-4K,http://175.0.71.111:8888/udp/239.76.254.64:9000
CCTV-4K,http://101.81.76.108:4022/rtp/233.18.204.188:5140
CCTV-4K,http://121.10.7.16:4000/udp/239.77.0.194:5146
CCTV-4K,http://121.10.7.16:4000/udp/239.77.0.174:5146
CCTV-4K,http://182.135.66.163:1888/rtp/239.94.2.163:5140
CETV-1,http://221.222.176.205:8889/rtp/239.3.1.57:8152
CETV-1,http://221.222.176.205:8888/rtp/239.3.1.57:8152
CETV-1,http://106.111.244.12:58099/rtp/239.49.8.115:8000
CETV-1,http://112.115.49.181:4915/udp/239.200.201.49:8756
CETV-1,http://101.81.76.108:4022/rtp/233.18.204.98:5140
CETV-1,http://221.225.239.69:8800/rtp/239.49.8.115:8000
CETV-1,http://175.0.71.111:8888/udp/239.76.252.192:9000
CETV-1,http://175.0.71.111:8888/udp/239.76.245.192:1234
CETV-1,http://58.37.164.52:4000/rtp/233.18.204.98:5140
CETV-1,http://182.135.66.163:18888/rtp/239.94.1.2:5140
CETV-2,http://221.222.176.205:8889/rtp/239.3.1.54:4120
CETV-2,http://221.222.176.205:8888/rtp/239.3.1.54:4120
CETV-2,http://112.115.49.181:4915/rtp/239.200.201.121:8780
CETV-2,http://183.220.107.138:4022/rtp/239.11.0.246:5140
CETV-2,http://223.86.170.98:4500/rtp/239.11.0.246:5140
CETV-2,http://182.135.66.163:1888/rtp/239.94.2.228:5140
CETV-2,http://182.135.66.163:18888/rtp/239.94.2.228:5140
CETV-3,http://183.220.107.138:4022/rtp/239.11.0.247:5140
CETV-3,http://223.86.170.98:4500/rtp/239.11.0.247:5140
CETV-4,http://58.37.164.52:4000/rtp/233.18.204.111:5140
CETV-4,http://106.111.244.12:58099/rtp/239.49.0.125:8000
CETV-4,http://223.86.170.98:4500/rtp/239.11.0.248:5140
CETV-4,http://221.225.239.69:8800/rtp/239.49.0.125:8000
CETV-4,http://101.81.76.108:4022/rtp/233.18.204.111:5140
CETV-4,http://112.115.49.181:4915/rtp/239.200.201.122:8784
CETV-4,http://175.0.71.111:8888/udp/239.76.252.254:9000
CETV-4,http://175.0.71.111:8888/udp/239.76.245.254:1234
CETV-4,http://183.220.107.138:4022/rtp/239.11.0.248:5140
CETV-4,http://221.222.176.205:8889/rtp/239.3.1.56:4120
CGTN,http://223.86.170.98:4500/rtp/239.11.0.138:5140
CGTN,http://183.220.107.138:4022/rtp/239.11.0.138:5140
CGTN,http://182.135.66.163:18888/rtp/239.94.2.164:5140
CGTN,http://182.135.66.163:1888/rtp/239.94.2.164:5140
CGTN阿拉伯语,http://221.222.176.205:8889/rtp/239.3.1.219:4220
CGTN阿拉伯语,http://121.10.7.16:4000/udp/239.253.43.200:5146
CGTN阿拉伯语,http://175.0.71.111:8888/udp/239.76.253.97:9000
CGTN阿拉伯语,http://175.0.71.111:8888/udp/239.76.246.97:1234
CGTN阿拉伯语,http://112.115.49.181:4915/udp/239.200.201.186:4220
CGTN阿拉伯语,http://221.222.176.205:8888/rtp/239.3.1.219:4220
CGTN阿拉伯语,http://119.131.25.143:9003/udp/239.253.43.200:5146
CGTN阿拉伯语,http://118.254.148.47:4022/udp/239.76.246.97:1234
CGTN阿拉伯语,http://118.254.148.47:4022/udp/239.76.253.97:9000
CGTN西班牙语,http://112.115.49.181:4915/udp/239.200.201.184:4220
CGTN西班牙语,http://221.222.176.205:8889/rtp/239.3.1.217:4220
CGTN西班牙语,http://175.0.71.111:8888/udp/239.76.246.88:1234
CGTN西班牙语,http://175.0.71.111:8888/udp/239.76.253.88:9000
CGTN西班牙语,http://221.222.176.205:8888/rtp/239.3.1.217:4220
CGTN西班牙语,http://121.10.7.16:4000/udp/239.77.0.221:5146
CGTN西班牙语,http://119.131.25.143:9003/udp/239.77.0.221:5146
CGTN西班牙语,http://118.254.148.47:4022/udp/239.76.253.88:9000
CGTN西班牙语,http://118.254.148.47:4022/udp/239.76.246.88:1234

☘️央视付费频道,#genre#
风云音乐,http://112.115.49.181:4915/rtp/239.200.200.86:8008
风云音乐,http://58.37.164.52:4000/rtp/233.18.204.185:5140
风云音乐,http://60.30.67.44:8834/rtp/225.1.2.176:5002
风云音乐,http://60.30.67.45:8834/rtp/225.1.2.176:5002
风云音乐,http://124.165.232.26:8083/rtp/226.0.2.220:9672
风云音乐,http://124.165.232.26:8082/rtp/226.0.2.220:9672
风云音乐,http://101.81.76.108:4022/rtp/233.18.204.185:5140
风云音乐,http://121.10.7.16:4000/udp/239.253.43.6:5146
风云音乐,http://175.0.71.111:8888/udp/239.76.254.51:9000
风云音乐,http://119.131.25.143:9003/udp/239.253.43.6:5146
风云剧场,http://112.115.49.181:4915/rtp/239.200.200.84:8016
风云剧场,http://60.30.67.44:8834/rtp/225.1.2.174:5002
风云剧场,http://60.30.67.45:8834/rtp/225.1.2.174:5002
风云剧场,http://101.81.76.108:4022/rtp/233.18.204.183:5140
风云剧场,http://121.10.7.16:4000/udp/239.253.43.16:5146
风云剧场,http://175.0.71.111:8888/udp/239.76.254.50:9000
风云剧场,http://58.37.164.52:4000/rtp/233.18.204.183:5140
风云剧场,http://124.165.232.26:8082/rtp/226.0.2.227:9728
风云剧场,http://124.165.232.26:8083/rtp/226.0.2.227:9728
风云剧场,http://119.131.25.143:9003/udp/239.253.43.16:5146
风云足球,http://183.203.166.28:9003/hls/10007/index.m3u8
风云足球,http://60.30.67.44:8834/rtp/225.1.2.168:5002
风云足球,http://60.30.67.45:8834/rtp/225.1.2.168:5002
风云足球,http://101.81.76.108:4022/rtp/233.18.204.176:5140
风云足球,http://175.0.71.111:8888/udp/239.76.254.52:9000
风云足球,http://58.37.164.52:4000/rtp/233.18.204.176:5140
风云足球,http://121.10.7.16:4000/udp/239.253.43.14:5146
风云足球,http://124.165.232.26:8083/rtp/226.0.2.225:9712
风云足球,http://124.165.232.26:8082/rtp/226.0.2.225:9712
风云足球,http://119.131.25.143:9003/udp/239.253.43.14:5146
央视台球,http://121.10.7.16:4000/udp/239.253.43.11:5146
央视台球,http://58.37.164.52:4000/rtp/233.18.204.177:5140
央视台球,http://101.81.76.108:4022/rtp/233.18.204.177:5140
央视台球,http://60.30.67.45:8834/rtp/225.1.2.170:5002
央视台球,http://175.0.71.111:8888/udp/239.76.254.58:9000
